source,target
Ms. Lauryn Hill,neo soul
Ms. Lauryn Hill,new jersey rap
Ms. Lauryn Hill,r&b
Erykah Badu,afrofuturism
Erykah Badu,alternative r&b
Erykah Badu,neo soul
Erykah Badu,r&b
Emily King,nyc pop
Emily King,pop soul
Janelle Monáe,afrofuturism
Janelle Monáe,alternative r&b
Janelle Monáe,atl hip hop
Janelle Monáe,neo soul
Janelle Monáe,r&b
Amel Larrieux,neo soul
Amel Larrieux,r&b
Amel Larrieux,urban contemporary
Des'ree,europop
Esperanza Spalding,contemporary vocal jazz
Esperanza Spalding,electric bass
Esperanza Spalding,jazz
Esperanza Spalding,jazz pop
Esperanza Spalding,vocal jazz
Angie Stone,contemporary r&b
Angie Stone,neo soul
Angie Stone,r&b
Angie Stone,urban contemporary
Etta James,jazz blues
Etta James,soul
Etta James,soul blues
Etta James,torch song
Etta James,vocal jazz
Raphael Saadiq,funk
Raphael Saadiq,neo soul
Raphael Saadiq,soul
Lily Allen,dance pop
Lily Allen,electropop
D'Angelo,indie soul
D'Angelo,neo soul
D'Angelo,soul
Stevie Nicks,heartland rock
Tom Petty and the Heartbreakers,album rock
Tom Petty and the Heartbreakers,classic rock
Tom Petty and the Heartbreakers,hard rock
Tom Petty and the Heartbreakers,heartland rock
Tom Petty and the Heartbreakers,mellow gold
Tom Petty and the Heartbreakers,rock
Tom Petty and the Heartbreakers,singer-songwriter
Tom Petty and the Heartbreakers,soft rock
Eagles,album rock
Eagles,classic rock
Eagles,heartland rock
Eagles,mellow gold
Eagles,rock
Eagles,soft rock
Eagles,yacht rock
Steve Miller Band,album rock
Steve Miller Band,classic rock
Steve Miller Band,hard rock
Steve Miller Band,heartland rock
Steve Miller Band,mellow gold
Steve Miller Band,rock
Steve Miller Band,singer-songwriter
Steve Miller Band,soft rock
Tom Petty,album rock
Tom Petty,classic rock
Tom Petty,hard rock
Tom Petty,heartland rock
Tom Petty,mellow gold
Tom Petty,rock
Tom Petty,singer-songwriter
Tom Petty,soft rock
The Doobie Brothers,album rock
The Doobie Brothers,classic rock
The Doobie Brothers,country rock
The Doobie Brothers,folk rock
The Doobie Brothers,heartland rock
The Doobie Brothers,mellow gold
The Doobie Brothers,rock
The Doobie Brothers,singer-songwriter
The Doobie Brothers,soft rock
The Doobie Brothers,yacht rock
Heart,album rock
Heart,classic rock
Heart,glam metal
Heart,hard rock
Heart,heartland rock
Heart,mellow gold
Heart,new wave pop
Heart,rock
Heart,singer-songwriter
Heart,soft rock
Daryl Hall & John Oates,album rock
Daryl Hall & John Oates,classic rock
Daryl Hall & John Oates,heartland rock
Daryl Hall & John Oates,mellow gold
Daryl Hall & John Oates,rock
Daryl Hall & John Oates,singer-songwriter
Daryl Hall & John Oates,soft rock
Daryl Hall & John Oates,yacht rock
Steely Dan,album rock
Steely Dan,classic rock
Steely Dan,country rock
Steely Dan,folk rock
Steely Dan,mellow gold
Steely Dan,rock
Steely Dan,soft rock
Steely Dan,yacht rock
Bob Seger,album rock
Bob Seger,classic rock
Bob Seger,country rock
Bob Seger,detroit rock
Bob Seger,hard rock
Bob Seger,heartland rock
Bob Seger,mellow gold
Bob Seger,rock
Bob Seger,singer-songwriter
Bob Seger,soft rock
Billy Joel,album rock
Billy Joel,classic rock
Billy Joel,heartland rock
Billy Joel,mellow gold
Billy Joel,piano rock
Billy Joel,rock
Billy Joel,singer-songwriter
Billy Joel,soft rock
Van Morrison,classic rock
Van Morrison,folk
Van Morrison,folk rock
Van Morrison,heartland rock
Van Morrison,mellow gold
Van Morrison,rock
Van Morrison,singer-songwriter
Van Morrison,soft rock
Boston,album rock
Boston,classic rock
Boston,glam metal
Boston,hard rock
Boston,mellow gold
Boston,rock
Boston,soft rock
Pat Benatar,album rock
Pat Benatar,classic rock
Pat Benatar,glam metal
Pat Benatar,hard rock
Pat Benatar,heartland rock
Pat Benatar,mellow gold
Pat Benatar,new romantic
Pat Benatar,new wave pop
Pat Benatar,rock
Pat Benatar,singer-songwriter
Pat Benatar,soft rock
John Mellencamp,album rock
John Mellencamp,classic rock
John Mellencamp,country rock
John Mellencamp,folk rock
John Mellencamp,hard rock
John Mellencamp,heartland rock
John Mellencamp,mellow gold
John Mellencamp,rock
John Mellencamp,singer-songwriter
John Mellencamp,soft rock
The Cars,album rock
The Cars,classic rock
The Cars,hard rock
The Cars,mellow gold
The Cars,new romantic
The Cars,new wave
The Cars,new wave pop
The Cars,permanent wave
The Cars,power pop
The Cars,rock
The Cars,singer-songwriter
The Cars,soft rock
The Cars,synthpop
"Crosby, Stills & Nash",album rock
"Crosby, Stills & Nash",classic rock
"Crosby, Stills & Nash",country rock
"Crosby, Stills & Nash",folk
"Crosby, Stills & Nash",folk rock
"Crosby, Stills & Nash",heartland rock
"Crosby, Stills & Nash",mellow gold
"Crosby, Stills & Nash",rock
"Crosby, Stills & Nash",soft rock
Foreigner,album rock
Foreigner,classic rock
Foreigner,glam metal
Foreigner,hard rock
Foreigner,heartland rock
Foreigner,mellow gold
Foreigner,rock
Foreigner,soft rock
David Bowie,art rock
David Bowie,classic rock
David Bowie,glam rock
David Bowie,permanent wave
David Bowie,rock
Electric Light Orchestra,album rock
Electric Light Orchestra,art rock
Electric Light Orchestra,beatlesque
Electric Light Orchestra,classic rock
Electric Light Orchestra,glam rock
Electric Light Orchestra,mellow gold
Electric Light Orchestra,rock
Electric Light Orchestra,soft rock
Electric Light Orchestra,symphonic rock
OneRepublic,piano rock
OneRepublic,pop
Oasis,beatlesque
Oasis,britpop
Oasis,madchester
Oasis,permanent wave
Oasis,rock
Maroon 5,pop
Keane,neo mellow
Keane,piano rock
Keane,pop rock
U2,irish rock
U2,permanent wave
U2,rock
Imagine Dragons,modern rock
Imagine Dragons,pop
Imagine Dragons,rock
Snow Patrol,irish rock
Snow Patrol,modern rock
Snow Patrol,neo mellow
Snow Patrol,permanent wave
Snow Patrol,pop rock
The Chainsmokers,pop
The Script,celtic rock
The Script,pop
Calvin Harris,dance pop
Calvin Harris,edm
Calvin Harris,electro house
Calvin Harris,house
Calvin Harris,pop
Calvin Harris,pop dance
Calvin Harris,progressive house
Calvin Harris,uk dance
Adele,british soul
Adele,pop
Adele,pop soul
Adele,uk pop
Avicii,dance pop
Avicii,edm
Avicii,pop
Avicii,pop dance
Sia,australian dance
Sia,australian pop
Sia,pop
Bruno Mars,dance pop
Bruno Mars,pop
Queen,classic rock
Queen,glam rock
Queen,rock
Sam Smith,pop
Sam Smith,uk pop
Twenty One Pilots,modern rock
Twenty One Pilots,pop
Twenty One Pilots,pov: indie
Twenty One Pilots,rock
Ed Sheeran,pop
Ed Sheeran,singer-songwriter pop
Ed Sheeran,uk pop
The Killers,alternative rock
The Killers,dance rock
The Killers,modern rock
The Killers,permanent wave
The Killers,rock
David Guetta,big room
David Guetta,dance pop
David Guetta,edm
David Guetta,pop
David Guetta,pop dance
CAKE,alternative rock
CAKE,pop rock
CAKE,post-grunge
CAKE,sacramento indie
Jimmy Eat World,alternative metal
Jimmy Eat World,alternative rock
Jimmy Eat World,emo
Jimmy Eat World,modern power pop
Jimmy Eat World,modern rock
Jimmy Eat World,neon pop punk
Jimmy Eat World,pop punk
Jimmy Eat World,pop rock
Jimmy Eat World,post-grunge
Jimmy Eat World,punk
Jimmy Eat World,rock
The Smashing Pumpkins,alternative metal
The Smashing Pumpkins,alternative rock
The Smashing Pumpkins,grunge
The Smashing Pumpkins,permanent wave
The Smashing Pumpkins,rock
The Smashing Pumpkins,spacegrunge
The Presidents Of The United States Of America,alternative rock
The Presidents Of The United States Of America,grunge
The Presidents Of The United States Of America,pop rock
Pixies,alternative rock
Pixies,boston rock
Pixies,permanent wave
Pixies,rock
Third Eye Blind,alternative metal
Third Eye Blind,alternative rock
Third Eye Blind,pop rock
Third Eye Blind,post-grunge
Modest Mouse,alternative rock
Modest Mouse,chamber pop
Modest Mouse,indie rock
Modest Mouse,indietronica
Modest Mouse,modern rock
Modest Mouse,washington indie
The White Stripes,alternative rock
The White Stripes,blues rock
The White Stripes,detroit rock
The White Stripes,garage rock
The White Stripes,modern blues rock
The White Stripes,permanent wave
The White Stripes,punk blues
The White Stripes,rock
Sublime,rap rock
Sublime,reggae fusion
Sublime,ska mexicano
Sublime,ska punk
Beck,alternative rock
Beck,anti-folk
Beck,permanent wave
Beck,rock
Everclear,alternative metal
Everclear,alternative rock
Everclear,nu metal
Everclear,permanent wave
Everclear,pop rock
Everclear,post-grunge
311,alternative metal
311,alternative rock
311,funk metal
311,funk rock
311,nu metal
311,pop rock
311,rap rock
311,reggae fusion
Soundgarden,alternative metal
Soundgarden,alternative rock
Soundgarden,classic rock
Soundgarden,grunge
Soundgarden,hard rock
Soundgarden,nu metal
Soundgarden,rock
Stone Temple Pilots,alternative metal
Stone Temple Pilots,alternative rock
Stone Temple Pilots,classic rock
Stone Temple Pilots,grunge
Stone Temple Pilots,hard rock
Stone Temple Pilots,nu metal
Stone Temple Pilots,post-grunge
Stone Temple Pilots,rock
Beastie Boys,alternative rock
Beastie Boys,east coast hip hop
Beastie Boys,golden age hip hop
Beastie Boys,hip hop
Beastie Boys,old school hip hop
Beastie Boys,rap
Beastie Boys,rap rock
Beastie Boys,rock
Hole,alternative rock
Hole,grunge
Hole,riot grrrl
Incubus,alternative metal
Incubus,alternative rock
Incubus,funk metal
Incubus,funk rock
Incubus,nu metal
Incubus,post-grunge
Incubus,rock
Blur,alternative rock
Blur,britpop
Blur,madchester
Blur,permanent wave
Blur,rock
my bloody valentine,alternative rock
my bloody valentine,dream pop
my bloody valentine,noise pop
my bloody valentine,shoegaze
Nine Inch Nails,alternative metal
Nine Inch Nails,alternative rock
Nine Inch Nails,cyberpunk
Nine Inch Nails,electronic rock
Nine Inch Nails,industrial
Nine Inch Nails,industrial metal
Nine Inch Nails,industrial rock
Nine Inch Nails,nu metal
Nine Inch Nails,post-grunge
Nine Inch Nails,rock
Peter Tosh,reggae
Peter Tosh,roots reggae
Ziggy Marley,reggae
Ziggy Marley,roots reggae
The Wailers,reggae
The Wailers,roots reggae
The Wailers,ska
Jimmy Cliff,reggae
Jimmy Cliff,roots reggae
Damian Marley,reggae
Damian Marley,reggae fusion
Steel Pulse,reggae
Steel Pulse,roots reggae
Steel Pulse,uk reggae
Jimi Hendrix,acid rock
Jimi Hendrix,album rock
Jimi Hendrix,alternative rock
Jimi Hendrix,classic rock
Jimi Hendrix,hard rock
Jimi Hendrix,proto-metal
Jimi Hendrix,psychedelic rock
Jimi Hendrix,rock
Stephen Marley,reggae
Stephen Marley,roots reggae
UB40,reggae fusion
UB40,uk reggae
Gregory Isaacs,lovers rock
Gregory Isaacs,reggae
Gregory Isaacs,roots reggae
The Doors,acid rock
The Doors,album rock
The Doors,classic rock
The Doors,hard rock
The Doors,psychedelic rock
The Doors,rock
Israel Vibration,reggae
Israel Vibration,roots reggae
Bob Dylan,classic rock
Bob Dylan,country rock
Bob Dylan,folk
Bob Dylan,folk rock
Bob Dylan,rock
Bob Dylan,roots rock
Bob Dylan,singer-songwriter
Marvin Gaye,classic soul
Marvin Gaye,motown
Marvin Gaye,neo soul
Marvin Gaye,northern soul
Marvin Gaye,quiet storm
Marvin Gaye,soul
Stevie Wonder,motown
Stevie Wonder,soul
James Brown,funk
James Brown,soul
James Brown,vocal jazz
The Rolling Stones,album rock
The Rolling Stones,british invasion
The Rolling Stones,classic rock
The Rolling Stones,rock
Led Zeppelin,album rock
Led Zeppelin,classic rock
Led Zeppelin,hard rock
Led Zeppelin,rock
Janis Joplin,album rock
Janis Joplin,classic rock
Janis Joplin,hard rock
Janis Joplin,psychedelic rock
Janis Joplin,rock
B.B. King,blues
B.B. King,blues rock
B.B. King,classic rock
B.B. King,electric blues
B.B. King,jazz blues
B.B. King,soul blues
B.B. King,traditional blues
Percy Sledge,classic soul
Percy Sledge,rock-and-roll
Percy Sledge,soul
Percy Sledge,southern soul
The Drifters,adult standards
The Drifters,doo-wop
The Drifters,rock-and-roll
The Drifters,rockabilly
The Drifters,soul
Jackie Wilson,chicago soul
Jackie Wilson,classic soul
Jackie Wilson,rock-and-roll
Jackie Wilson,soul
Wilson Pickett,classic soul
Wilson Pickett,memphis soul
Wilson Pickett,soul
Wilson Pickett,southern soul
Sam & Dave,classic soul
Sam & Dave,memphis soul
Sam & Dave,soul
Sam & Dave,southern soul
The Shirelles,classic girl group
The Shirelles,classic soul
The Shirelles,doo-wop
The Shirelles,motown
The Shirelles,rock-and-roll
The Shirelles,soul
The Righteous Brothers,adult standards
The Righteous Brothers,brill building pop
The Righteous Brothers,folk rock
The Righteous Brothers,mellow gold
The Righteous Brothers,motown
The Righteous Brothers,rock-and-roll
The Righteous Brothers,rockabilly
Brook Benton,southern soul
Ike & Tina Turner,classic soul
Ike & Tina Turner,disco
Ike & Tina Turner,rock-and-roll
Ike & Tina Turner,soul
Ike & Tina Turner,southern soul
Four Tops,classic soul
Four Tops,disco
Four Tops,motown
Four Tops,quiet storm
Four Tops,soul
The Marvelettes,classic girl group
The Marvelettes,classic soul
The Marvelettes,motown
The Marvelettes,soul
The Marvelettes,southern soul
Sam Cooke,classic soul
Sam Cooke,soul
Sam Cooke,vocal jazz
Martha Reeves & The Vandellas,classic girl group
Martha Reeves & The Vandellas,classic soul
Martha Reeves & The Vandellas,motown
Martha Reeves & The Vandellas,soul
Martha Reeves & The Vandellas,southern soul
Smokey Robinson & The Miracles,classic soul
Smokey Robinson & The Miracles,motown
Smokey Robinson & The Miracles,quiet storm
Smokey Robinson & The Miracles,soul
The Platters,adult standards
The Platters,easy listening
The Platters,rock-and-roll
The Platters,rockabilly
Jimmy Ruffin,classic soul
Jimmy Ruffin,motown
Jimmy Ruffin,soul
Jimmy Ruffin,southern soul
The Miracles,classic soul
The Miracles,disco
The Miracles,motown
The Miracles,quiet storm
The Miracles,rhythm and blues
The Miracles,soul
The Miracles,southern soul
Otis Redding,classic soul
Otis Redding,memphis soul
Otis Redding,soul
Otis Redding,soul blues
Otis Redding,southern soul
Otis Redding,vocal jazz
The Chiffons,brill building pop
The Chiffons,classic girl group
The Chiffons,doo-wop
The Chiffons,rock-and-roll
James Brown & The Famous Flames,soul
John Lennon,classic rock
John Lennon,rock
Paul McCartney,classic rock
Paul McCartney,mellow gold
Paul McCartney,rock
Paul McCartney,soft rock
The Beach Boys,baroque pop
The Beach Boys,classic rock
The Beach Boys,folk rock
The Beach Boys,mellow gold
The Beach Boys,psychedelic rock
The Beach Boys,rock
The Beach Boys,sunshine pop
George Harrison,album rock
George Harrison,classic rock
George Harrison,folk rock
George Harrison,mellow gold
George Harrison,rock
George Harrison,singer-songwriter
George Harrison,soft rock
The Rolling Stones,album rock
The Rolling Stones,british invasion
The Rolling Stones,classic rock
The Rolling Stones,rock
The Doors,acid rock
The Doors,album rock
The Doors,classic rock
The Doors,hard rock
The Doors,psychedelic rock
The Doors,rock
Bob Dylan,classic rock
Bob Dylan,country rock
Bob Dylan,folk
Bob Dylan,folk rock
Bob Dylan,rock
Bob Dylan,roots rock
Bob Dylan,singer-songwriter
Led Zeppelin,album rock
Led Zeppelin,classic rock
Led Zeppelin,hard rock
Led Zeppelin,rock
Jimi Hendrix,acid rock
Jimi Hendrix,album rock
Jimi Hendrix,alternative rock
Jimi Hendrix,classic rock
Jimi Hendrix,hard rock
Jimi Hendrix,proto-metal
Jimi Hendrix,psychedelic rock
Jimi Hendrix,rock
The Who,album rock
The Who,british invasion
The Who,classic rock
The Who,hard rock
The Who,rock
David Bowie,art rock
David Bowie,classic rock
David Bowie,glam rock
David Bowie,permanent wave
David Bowie,rock
The Kinks,album rock
The Kinks,art rock
The Kinks,british invasion
The Kinks,classic rock
The Kinks,folk rock
The Kinks,glam rock
The Kinks,protopunk
The Kinks,psychedelic rock
The Kinks,rock
The Kinks,singer-songwriter
Pink Floyd,album rock
Pink Floyd,art rock
Pink Floyd,classic rock
Pink Floyd,progressive rock
Pink Floyd,psychedelic rock
Pink Floyd,rock
Pink Floyd,symphonic rock
Simon & Garfunkel,classic rock
Simon & Garfunkel,folk
Simon & Garfunkel,folk rock
Simon & Garfunkel,melancholia
Simon & Garfunkel,mellow gold
Simon & Garfunkel,rock
Simon & Garfunkel,soft rock
Elton John,glam rock
Elton John,mellow gold
Elton John,piano rock
Elton John,rock
Eric Clapton,album rock
Eric Clapton,blues rock
Eric Clapton,classic rock
Eric Clapton,electric blues
Eric Clapton,mellow gold
Eric Clapton,rock
Eric Clapton,singer-songwriter
Eric Clapton,soft rock
Billy Joel,album rock
Billy Joel,classic rock
Billy Joel,heartland rock
Billy Joel,mellow gold
Billy Joel,piano rock
Billy Joel,rock
Billy Joel,singer-songwriter
Billy Joel,soft rock
The Police,album rock
The Police,classic rock
The Police,permanent wave
The Police,rock
The Mamas & The Papas,classic rock
The Mamas & The Papas,folk
The Mamas & The Papas,folk rock
The Mamas & The Papas,mellow gold
The Mamas & The Papas,psychedelic rock
The Mamas & The Papas,rock
The Mamas & The Papas,soft rock
